MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer
2,2,70000,2,1,2,1,2,20,1,64,0
2,2,70000,5,1,2,1,4,20,3,68,0
2,2,80000,5,0,2,1,2,20,3,70,0
2,1,80000,5,1,2,1,4,20,3,69,0
2,1,90000,5,0,2,1,2,20,3,69,0
2,2,100000,4,5,2,0,1,10,3,69,0
2,1,120000,5,5,2,1,4,20,3,69,0
2,1,150000,0,5,2,0,4,20,2,46,0
2,2,100000,0,5,2,1,4,20,2,46,0
2,1,160000,4,5,2,0,4,20,2,46,0
2,1,10000,0,0,2,0,2,1,3,45,0
2,2,20000,0,0,2,1,2,2,3,44,0
2,2,20000,0,0,2,0,2,1,3,44,0
2,2,20000,0,0,2,0,2,1,3,44,0
2,2,20000,0,0,2,0,2,1,3,45,0
2,1,10000,0,0,2,1,2,2,3,46,0
2,2,10000,0,0,2,0,2,2,3,45,0
2,2,10000,0,0,2,0,2,1,3,45,0
2,1,20000,0,0,2,1,2,2,3,45,0
2,1,10000,4,3,2,1,2,1,3,52,0
2,2,10000,3,2,2,1,2,1,3,52,0
2,2,10000,0,0,2,1,2,1,3,42,0
2,1,20000,0,0,2,0,2,2,3,44,0
2,1,20000,0,0,2,0,2,2,3,43,0
2,2,20000,0,0,2,0,2,2,3,44,0
2,1,20000,0,0,2,0,2,1,3,36,0
2,2,10000,4,3,2,1,2,1,3,51,0
2,2,10000,3,2,2,0,2,1,3,53,0
2,1,10000,3,2,2,1,2,1,3,53,0
2,2,10000,3,2,2,1,2,1,3,54,0
2,1,10000,0,0,2,0,2,1,3,41,0
2,1,20000,0,0,2,1,2,1,3,42,0
2,2,20000,0,0,2,0,2,2,3,42,0
2,2,10000,0,0,2,1,2,2,3,43,0
2,2,20000,0,0,2,0,2,1,3,44,0
2,2,20000,0,0,2,0,2,1,3,43,0
2,1,20000,0,0,2,0,2,1,3,37,0
2,1,30000,0,0,2,0,2,10,1,36,0
2,2,30000,0,0,2,0,2,10,1,38,0
2,2,30000,0,0,2,1,2,10,1,39,0
2,1,30000,0,0,2,0,2,10,1,37,0
2,2,30000,0,0,2,0,2,10,1,37,0
2,2,30000,0,0,2,1,2,10,1,37,0
2,2,10000,2,1,2,1,2,2,2,71,0
2,1,10000,2,1,2,1,2,2,2,72,0
2,2,10000,2,1,2,1,2,10,2,71,0
2,1,80000,2,0,2,1,2,10,1,62,0
2,1,40000,0,0,2,0,2,10,1,39,0
2,2,40000,0,0,2,0,2,2,1,39,0
2,1,20000,2,1,2,1,2,2,2,66,0
2,1,20000,2,1,2,1,2,10,2,66,0
2,1,20000,2,1,2,0,2,2,2,65,0
2,1,40000,0,0,2,0,2,10,1,37,0
2,1,40000,2,1,2,1,2,20,1,67,0
2,2,40000,2,1,2,0,2,5,1,66,0
2,1,40000,2,1,2,1,2,20,1,66,0
2,1,70000,2,1,2,1,2,20,1,64,0
2,1,10000,0,0,2,1,2,2,3,44,0
2,1,20000,0,0,2,0,2,2,3,45,0
2,1,20000,0,0,2,0,2,1,3,45,0
2,1,20000,0,0,2,0,2,2,3,46,0
2,1,20000,0,0,2,0,2,2,3,46,0
2,2,20000,2,0,2,0,2,1,1,62,0
2,1,20000,3,0,2,0,2,2,1,62,0
2,1,20000,3,0,2,0,2,2,1,63,0
2,1,20000,3,0,2,0,2,2,1,63,0
2,1,20000,0,0,2,0,2,1,3,43,0
2,1,20000,0,0,2,0,2,2,3,36,0
2,1,20000,0,0,2,1,2,2,3,36,0
2,2,20000,0,0,2,0,2,1,3,37,0
2,1,30000,0,0,2,0,2,10,1,37,0
2,1,40000,0,0,2,0,2,2,1,38,0
2,2,80000,2,0,2,0,2,2,1,62,0
2,1,80000,2,0,2,0,2,2,1,62,0
2,2,80000,2,0,2,0,2,2,1,62,0
2,1,80000,2,0,2,1,2,10,1,62,0
2,1,80000,2,0,2,1,2,10,1,62,0
2,1,70000,3,0,2,1,2,10,1,62,0
2,1,10000,2,1,2,1,2,10,2,68,0
2,2,20000,2,1,2,1,2,2,2,69,0
2,1,20000,2,1,2,1,2,10,2,68,0
2,1,40000,0,0,2,1,2,10,1,39,0
2,2,20000,2,1,2,1,2,2,2,67,0
2,1,20000,2,1,2,1,2,10,2,65,0
2,2,40000,0,0,2,1,2,10,1,36,0
2,2,30000,5,0,2,0,2,2,1,73,0
2,1,40000,2,1,2,1,2,5,1,66,0
2,2,90000,5,0,2,0,2,10,3,69,0
2,2,20000,0,0,2,0,2,1,3,44,0
2,1,20000,0,0,2,0,2,1,3,44,0
2,2,10000,0,0,2,1,2,2,3,45,0
2,1,20000,0,0,2,0,2,2,3,45,0
2,2,20000,0,0,2,1,2,2,3,46,0
2,2,20000,0,0,2,1,2,2,3,45,0
2,2,20000,2,0,2,0,2,2,1,62,0
2,2,20000,2,0,2,0,2,2,1,63,0
2,2,20000,3,0,2,0,2,1,1,62,0
2,2,20000,3,0,2,1,2,2,1,62,0
2,2,10000,5,3,2,1,2,1,3,51,0
2,2,10000,4,3,2,1,2,1,3,51,0
2,2,10000,5,2,2,1,1,1,3,52,0
2,1,10000,3,2,2,1,2,1,3,52,0
2,1,10000,3,2,2,1,2,1,3,52,0
2,2,10000,3,2,2,1,2,1,3,53,0
2,1,10000,0,0,2,1,2,1,3,41,0
2,2,10000,0,0,2,1,2,1,3,42,0
2,1,20000,0,0,2,1,2,1,3,42,0
2,1,20000,0,0,2,0,2,2,3,42,0
2,1,20000,0,0,2,0,2,1,3,42,0
2,1,20000,0,0,2,1,2,2,3,42,0
2,1,20000,0,0,2,0,2,1,3,42,0
2,1,10000,5,4,2,0,2,1,3,50,0
2,1,10000,4,3,2,1,2,1,3,52,0
2,1,10000,4,3,2,0,2,1,3,51,0
2,1,10000,3,2,2,1,2,1,3,52,0
2,2,10000,3,2,2,1,2,1,3,52,0
2,2,10000,3,2,2,1,2,1,3,53,0
2,1,10000,0,0,2,1,2,1,3,41,0
2,1,20000,0,0,2,0,1,10,3,42,0
2,2,10000,0,0,2,1,2,1,3,42,0
2,1,20000,0,0,2,1,2,2,3,42,0
2,2,20000,0,0,2,0,2,1,3,42,0
2,1,20000,0,0,2,0,2,1,3,43,0
2,1,20000,0,0,2,0,2,1,3,37,0
2,1,20000,0,0,2,0,2,1,3,36,0
2,2,20000,0,0,2,0,2,1,3,37,0
2,1,20000,0,0,2,0,2,2,3,36,0
2,1,30000,0,0,2,0,2,10,1,37,0
2,1,30000,0,0,2,0,2,10,1,38,0
2,2,30000,0,0,2,1,2,10,1,38,0
2,2,30000,0,0,2,0,2,10,1,37,0
2,1,30000,0,0,2,1,2,10,1,38,0
2,1,40000,0,0,2,0,2,10,1,38,0
2,2,40000,0,0,2,0,2,10,1,38,0
2,2,10000,2,1,2,1,2,10,2,69,0
2,2,80000,2,0,2,0,2,2,1,61,0
2,1,80000,2,0,2,1,2,10,1,62,0
2,1,70000,2,0,2,0,2,2,1,63,0
2,2,10000,2,1,2,1,2,2,2,69,0
2,1,40000,0,0,2,0,2,10,1,39,0
2,2,10000,2,1,2,1,2,10,2,68,0
2,1,10000,2,1,2,1,2,10,2,68,0
2,2,20000,2,1,2,1,2,10,2,68,0
2,1,20000,2,1,2,1,2,2,2,68,0
2,2,20000,2,1,2,1,2,10,2,67,0
2,1,20000,2,1,2,1,2,10,2,67,0
2,1,20000,2,1,2,0,2,2,2,68,0
2,2,20000,2,1,2,1,2,10,2,67,0
2,1,20000,2,1,2,1,2,10,2,67,0
2,2,20000,2,1,2,1,2,2,2,67,0
2,2,20000,2,1,2,1,2,10,2,67,0
2,2,20000,2,1,2,1,2,10,2,66,0
2,1,20000,2,1,2,1,2,2,2,65,0
2,2,40000,3,0,2,0,2,2,2,62,0
2,2,40000,3,0,2,0,2,2,2,63,0
2,2,70000,2,0,2,0,2,2,1,59,0
2,1,40000,2,1,2,0,2,5,1,66,0
2,1,40000,2,1,2,1,2,20,1,66,0
2,1,70000,2,1,2,1,2,20,1,65,0
2,1,90000,4,1,2,1,4,20,3,68,0
2,1,10000,0,0,2,1,2,2,3,44,0
2,1,20000,0,0,2,0,2,1,3,44,0
2,1,20000,0,0,2,1,2,2,3,45,0
2,1,20000,0,0,2,1,2,2,3,44,0
2,2,10000,0,0,2,0,2,1,3,45,0
2,2,10000,0,0,2,0,2,1,3,46,0
2,2,20000,0,0,2,1,2,2,3,45,0
2,1,20000,0,0,2,0,2,2,3,45,0
2,1,20000,0,0,2,0,2,1,3,45,0
2,2,10000,4,0,2,1,2,2,3,99,0
2,2,40000,2,1,2,1,2,5,1,66,0
2,2,40000,2,1,2,1,3,20,1,65,0
2,2,70000,2,1,2,1,3,20,1,65,0
2,2,120000,2,4,2,1,4,20,3,61,0
2,2,70000,5,1,2,1,3,20,3,68,0
2,2,90000,4,1,2,1,4,20,3,68,0
2,2,80000,5,0,2,0,2,10,3,70,0
2,1,90000,5,0,2,1,2,20,3,69,0
2,2,100000,3,4,2,1,4,10,3,69,0
2,2,130000,5,5,2,1,4,20,3,69,0
2,2,120000,0,5,2,1,4,20,2,44,0
2,1,110000,0,5,2,1,4,20,2,46,0
2,2,20000,0,0,2,0,2,1,3,36,0
2,1,20000,0,0,2,0,2,2,3,36,0
2,2,20000,0,0,2,0,2,1,3,37,0
2,1,30000,0,0,2,0,2,10,1,39,0
2,1,30000,0,0,2,0,2,10,1,39,0
2,1,30000,0,0,2,0,2,1,1,39,0
2,2,30000,0,0,2,0,2,1,1,37,0
2,1,30000,0,0,2,0,2,10,1,37,0
2,2,10000,2,1,2,1,2,10,2,71,0
2,1,70000,2,0,2,1,2,10,1,63,0
2,1,70000,2,0,2,0,2,2,1,62,0
2,1,70000,2,0,2,0,2,2,1,62,0
2,1,60000,2,0,2,1,2,10,1,62,0
2,1,10000,2,1,2,1,2,10,2,69,0
2,2,10000,2,1,2,1,2,10,2,70,0
2,1,10000,2,1,2,1,2,10,2,68,0
2,2,40000,0,0,2,1,2,10,1,40,0
2,1,20000,2,1,2,1,2,10,2,68,0
2,2,40000,0,0,2,0,2,10,1,39,0
2,2,40000,0,0,2,1,2,10,1,40,0
2,2,20000,2,1,2,1,2,10,2,67,0
2,2,20000,2,1,2,1,2,2,2,66,0
2,2,40000,3,0,2,0,2,2,2,63,0
2,1,70000,2,0,2,0,2,2,1,59,0
2,1,20000,0,0,2,1,2,2,3,45,0
2,2,20000,0,0,2,0,2,1,3,44,0
2,2,20000,0,0,2,0,2,1,3,44,0
2,2,20000,0,0,2,0,2,2,3,45,0
2,2,10000,0,0,2,0,2,1,3,45,0
2,1,20000,0,0,2,1,2,2,3,46,0
2,2,20000,0,0,2,0,2,1,3,45,0
2,1,20000,3,0,2,0,2,2,1,62,0
2,2,10000,5,4,2,1,2,1,3,50,0
2,2,10000,5,4,2,1,2,1,3,50,0
2,2,10000,4,3,2,1,2,1,3,51,0
2,1,10000,4,3,2,1,2,1,3,51,0
2,1,10000,3,2,2,1,2,1,3,53,0
2,1,10000,0,0,2,0,2,1,3,41,0
2,1,20000,0,0,2,0,2,1,3,43,0
2,1,20000,0,0,2,0,2,2,3,42,0
2,2,10000,0,0,2,1,2,2,3,44,0
2,1,20000,0,0,2,0,2,1,3,44,0
2,2,20000,0,0,2,0,2,1,3,43,0
2,1,10000,3,2,2,1,1,1,3,53,0
2,1,10000,0,0,2,0,2,1,3,42,0
2,1,10000,0,0,2,1,2,1,3,41,0
2,2,10000,0,0,2,0,2,1,3,41,0
2,2,20000,0,0,2,0,1,5,3,40,0
2,2,10000,0,0,2,1,2,1,3,42,0
2,2,20000,0,0,2,0,2,1,3,42,0
2,2,20000,0,0,2,0,2,1,3,42,0
2,2,30000,5,0,2,0,2,2,1,72,0
2,1,40000,2,1,2,0,2,5,1,66,0
2,2,40000,2,1,2,1,2,5,1,66,0
2,1,70000,2,1,2,1,2,20,1,64,0
2,1,70000,2,1,2,1,3,20,1,64,0
2,2,120000,3,4,2,0,4,10,3,60,0
2,2,120000,3,4,2,1,4,20,3,61,0
2,1,70000,5,1,2,1,3,20,3,68,0
2,1,70000,5,1,2,1,3,10,3,68,0
2,1,100000,3,4,2,1,4,10,3,69,0
2,1,100000,4,5,2,1,0,10,3,69,0
2,1,130000,5,5,2,1,4,1,3,69,0
2,1,20000,0,0,2,0,2,2,3,36,0
2,1,20000,0,0,2,0,2,2,3,37,0
2,1,20000,0,0,2,0,2,2,3,36,0
2,1,30000,0,0,2,0,2,1,1,39,0
2,2,30000,0,0,2,1,2,10,1,37,0
2,1,40000,0,0,2,1,2,10,1,38,0
2,1,80000,2,0,2,1,2,10,1,61,0
2,1,70000,2,0,2,1,2,10,1,62,0
2,1,70000,2,0,2,0,2,2,1,63,0
2,1,10000,2,1,2,1,2,10,2,69,0
2,1,40000,0,0,2,0,2,10,1,39,0
2,1,40000,0,0,2,0,2,10,1,39,0
2,2,20000,2,1,2,1,2,10,2,68,0
2,1,20000,2,1,2,1,2,10,2,68,0
2,1,40000,0,0,2,0,2,10,1,39,0
2,2,20000,2,1,2,1,2,10,2,67,0
2,1,20000,2,1,2,1,2,10,2,66,0
2,2,20000,2,1,2,1,2,10,2,66,0
2,2,70000,2,0,2,1,2,10,1,60,0
2,1,70000,2,0,2,0,2,2,1,59,0
2,1,20000,3,0,2,0,2,1,1,96,0
2,1,20000,0,0,2,1,2,2,3,44,0
2,2,20000,0,0,2,0,2,1,3,45,0
2,2,20000,0,0,2,0,2,2,3,45,0
2,1,20000,2,0,2,0,2,1,1,62,0
2,2,10000,2,1,2,1,2,10,2,68,0
2,2,20000,2,1,2,1,3,10,2,64,0
2,1,70000,2,0,2,1,2,10,1,59,0
2,1,70000,2,0,2,1,2,10,1,59,0
2,2,10000,0,0,2,0,2,1,3,44,0
2,1,20000,0,0,2,0,2,2,3,43,0
2,1,20000,0,0,2,0,2,2,3,43,0
2,2,70000,2,0,2,1,2,10,1,60,0
2,1,80000,2,0,2,0,2,2,1,61,0
2,1,80000,2,0,2,1,2,10,1,60,0
2,2,80000,2,0,2,0,2,2,1,60,0
2,2,80000,2,0,2,0,2,2,1,61,0
2,1,70000,2,0,2,1,2,10,1,62,0
2,2,30000,0,0,2,0,2,10,1,37,0
2,2,30000,0,0,2,0,2,1,1,39,0
2,1,30000,0,0,2,1,2,10,1,38,0
2,2,120000,5,5,2,1,4,20,2,42,0
2,2,30000,5,0,2,0,2,2,1,72,0
2,2,20000,5,0,2,1,3,20,1,71,0
2,1,20000,5,0,2,0,3,20,1,71,0
2,2,20000,5,0,2,0,4,2,1,71,0
2,1,20000,5,0,2,0,4,2,1,72,0
2,1,30000,5,0,2,0,3,2,1,71,0
2,2,30000,5,0,2,1,3,20,1,71,0
2,1,30000,5,0,2,1,3,20,1,71,0
2,2,30000,2,1,2,1,2,2,1,71,0
2,2,30000,2,1,2,0,3,2,1,71,0
2,1,40000,2,1,2,1,2,20,1,68,0
2,1,70000,2,1,2,1,2,20,1,64,0
2,2,70000,2,1,2,1,2,20,1,64,0
2,1,20000,0,0,2,0,2,2,3,37,0
2,2,20000,0,0,2,0,2,2,3,36,0
2,2,10000,0,0,2,0,2,2,3,45,0
2,1,20000,0,0,2,1,2,2,3,44,0
2,1,20000,0,0,2,0,2,2,3,44,0
2,1,20000,0,0,2,0,2,1,3,44,0
2,2,20000,0,0,2,1,2,2,3,44,0
2,2,10000,0,0,2,0,2,1,3,45,0
2,1,10000,0,0,2,1,2,2,3,45,0
2,2,10000,0,0,2,1,2,2,3,46,0
2,1,20000,0,0,2,0,2,1,3,45,0
2,1,20000,0,0,2,0,2,1,3,46,0
2,1,20000,0,0,2,0,2,1,3,46,0
2,1,20000,0,0,2,1,2,2,3,46,0
2,2,20000,3,0,2,1,2,2,1,62,0
2,2,20000,3,0,2,1,2,2,1,61,0
2,1,20000,3,0,2,0,2,2,1,61,0
2,1,20000,3,0,2,0,2,2,1,62,0
2,1,20000,3,0,2,0,2,1,1,61,0
2,2,20000,2,1,2,1,2,2,1,59,0
2,2,20000,2,1,2,1,2,1,1,60,0
2,2,20000,2,1,2,1,2,2,1,59,0
2,1,20000,2,1,2,0,2,1,1,59,0
2,2,10000,3,3,2,1,1,1,3,50,0
2,1,10000,4,3,2,1,2,1,3,51,0
2,1,10000,4,2,2,1,2,1,3,53,0
2,2,10000,0,0,2,0,2,1,3,40,0
2,1,10000,0,0,2,0,2,1,3,41,0
2,2,10000,0,0,2,1,2,1,3,41,0
2,1,20000,0,0,2,0,1,5,3,40,0
2,1,20000,0,0,2,0,1,10,3,41,0
2,2,20000,0,0,2,0,1,5,3,42,0
2,1,10000,0,0,2,1,2,1,3,42,0
2,2,10000,0,0,2,1,2,2,3,43,0
2,1,10000,0,0,2,0,2,1,3,44,0
2,2,10000,5,5,2,1,0,1,3,50,0
2,2,10000,5,3,2,1,2,1,3,51,0
2,2,10000,4,3,2,0,2,1,3,51,0
2,2,10000,4,3,2,1,2,1,3,51,0
2,1,10000,4,3,2,1,2,1,3,51,0
2,1,10000,3,2,2,1,2,1,3,52,0
2,1,10000,3,2,2,1,2,1,3,52,0
2,1,10000,0,0,2,1,2,1,3,42,0
2,2,10000,0,0,2,1,2,1,3,43,0
2,2,20000,0,0,2,0,2,1,3,42,0
2,1,20000,0,0,2,0,2,1,3,42,0
2,2,20000,0,0,2,1,2,2,3,42,0
2,1,20000,0,0,2,0,2,1,3,42,0
2,1,10000,0,0,2,1,2,2,3,43,0
2,1,10000,2,1,2,1,2,10,2,71,0
2,1,10000,2,1,2,1,2,2,2,70,0
2,1,10000,2,1,2,1,2,2,2,69,0
2,1,10000,2,1,2,1,2,10,2,68,0
2,2,40000,0,0,2,0,2,10,1,39,0
2,2,40000,0,0,2,0,2,2,1,39,0
2,1,10000,2,1,2,1,2,2,2,66,0
2,2,10000,2,1,2,1,3,2,2,66,0
2,1,10000,2,1,2,1,3,2,2,66,0
2,2,20000,2,1,2,1,3,10,2,64,0
2,1,20000,3,1,2,1,4,10,2,64,0
2,1,40000,3,0,2,0,2,2,2,62,0
2,1,70000,2,0,2,1,2,10,1,59,0
2,1,70000,2,0,2,1,2,10,1,59,0
2,1,40000,2,0,2,0,1,5,1,89,0
2,1,80000,2,0,2,1,2,10,1,60,0
2,2,70000,2,0,2,0,2,2,1,62,0
2,1,70000,3,0,2,0,2,2,1,63,0
2,2,30000,0,0,2,0,2,1,1,39,0
2,2,120000,3,4,2,1,4,10,3,60,0
2,2,60000,3,1,2,1,3,5,3,71,0
2,2,90000,5,0,2,0,2,10,3,69,0
2,1,100000,3,5,2,0,0,10,3,69,0
2,1,130000,5,5,2,1,4,1,3,69,0
2,1,70000,0,0,2,1,4,20,2,42,0
2,1,30000,5,0,2,0,2,2,1,72,0
2,2,20000,5,0,2,0,3,2,1,72,0
2,1,20000,5,0,2,0,3,20,1,71,0
2,1,20000,5,0,2,0,4,20,1,71,0
2,2,70000,2,1,2,1,2,20,1,64,0
2,2,70000,2,1,2,1,2,20,1,64,0
2,2,20000,0,0,2,1,2,2,3,36,0
2,2,20000,0,0,2,1,2,2,3,37,0
2,2,20000,0,0,2,0,2,2,3,44,0
2,1,20000,0,0,2,1,2,2,3,44,0
2,1,20000,0,0,2,1,2,2,3,45,0
2,1,10000,4,0,2,0,2,2,3,100,0
2,2,20000,0,0,2,1,2,2,3,45,0
2,2,20000,0,0,2,0,2,1,3,46,0
2,2,20000,3,0,2,1,2,2,1,63,0
2,2,20000,3,0,2,1,2,2,1,62,0
2,2,20000,3,0,2,0,2,2,1,61,0
2,2,20000,3,0,2,0,2,1,1,61,0
2,1,20000,2,1,2,1,2,2,1,59,0
2,1,20000,2,1,2,1,2,2,1,59,0
2,1,20000,2,1,2,1,2,1,1,59,0
2,1,20000,2,1,2,1,2,2,1,59,0
2,2,20000,2,1,2,1,2,2,1,59,0
2,1,120000,3,4,2,0,4,10,3,60,0
2,2,90000,4,1,2,1,4,20,3,68,0
2,2,90000,5,0,2,0,2,10,3,69,0
2,1,30000,5,0,2,0,2,2,1,72,0
2,1,70000,2,1,2,1,2,20,1,64,0
2,2,70000,2,1,2,1,2,20,1,65,0
2,1,70000,2,1,2,1,2,20,1,64,0
2,2,10000,2,1,2,0,2,2,2,72,0
2,1,10000,2,1,2,1,2,10,2,68,0
2,1,10000,2,1,2,1,2,10,2,68,0
2,2,10000,2,1,2,1,2,2,2,68,0
2,2,10000,2,1,2,1,3,10,2,66,0
2,1,20000,2,1,2,1,3,10,2,64,0
2,2,40000,3,0,2,0,2,2,2,62,0
2,1,70000,2,0,2,1,2,10,1,59,0
2,1,70000,2,0,2,0,2,2,1,59,0
2,1,20000,0,0,2,1,2,2,3,43,0
2,2,80000,2,0,2,0,2,2,1,60,0
2,1,80000,2,0,2,1,2,10,1,61,0
2,2,70000,3,0,2,1,2,10,1,62,0
2,2,70000,3,0,2,0,2,2,1,62,0
2,2,30000,0,0,2,0,2,10,1,38,0
2,1,130000,0,5,2,1,4,1,2,47,0
2,1,20000,0,0,2,1,2,2,3,36,0
2,1,20000,0,0,2,1,2,2,3,36,0
2,1,20000,0,0,2,1,2,2,3,36,0
2,1,10000,0,0,2,1,2,2,3,44,0
2,2,10000,0,0,2,0,2,2,3,45,0
2,1,10000,0,0,2,0,2,2,3,45,0
2,1,10000,0,0,2,0,2,1,3,45,0
2,1,10000,0,0,2,0,2,1,3,45,0
2,1,20000,0,0,2,0,2,1,3,45,0
2,1,20000,0,0,2,0,2,1,3,45,0
2,1,20000,0,0,2,1,2,2,3,45,0
2,1,10000,4,0,2,0,2,1,3,99,0
2,1,20000,2,0,2,0,2,1,1,62,0
2,1,20000,3,0,2,1,2,2,1,62,0
2,2,20000,3,0,2,0,2,2,1,62,0
2,1,20000,3,0,2,1,2,2,1,62,0
2,1,20000,3,0,2,0,2,1,1,61,0
2,2,20000,3,0,2,0,2,1,1,61,0
2,1,20000,3,0,2,0,2,1,1,61,0
2,2,20000,3,0,2,1,2,2,1,61,0
2,2,20000,3,0,2,1,2,2,1,61,0
2,1,20000,3,0,2,1,2,2,1,60,0
2,2,20000,3,0,2,0,2,1,1,60,0
2,1,20000,2,1,2,1,2,2,1,60,0
2,2,20000,2,1,2,1,2,1,1,59,0
2,1,20000,2,1,2,0,2,1,1,60,0
2,2,20000,2,1,2,1,2,2,1,59,0
2,1,20000,2,1,2,1,2,2,1,59,0
2,1,20000,2,1,2,0,2,1,1,59,0
2,1,20000,2,1,2,1,2,1,1,59,0
2,1,20000,2,1,2,0,2,1,1,59,0
2,2,20000,2,1,2,1,2,2,1,60,0
2,1,20000,3,0,2,0,2,1,1,97,0
2,1,10000,5,4,2,1,2,1,3,51,0
2,2,10000,4,3,2,0,2,1,3,51,0
2,1,10000,4,3,2,1,2,1,3,52,0
2,2,10000,3,2,2,1,2,1,3,53,0
2,2,10000,0,0,2,1,2,1,3,41,0
2,1,20000,0,0,2,1,1,5,3,40,0
2,1,20000,0,0,2,0,1,10,3,41,0
2,1,20000,0,0,2,0,2,1,3,42,0
2,1,20000,2,0,2,0,2,1,3,103,0
2,1,10000,3,2,2,1,2,1,3,53,0
2,2,10000,3,2,2,1,2,1,3,53,0
2,2,10000,0,0,2,1,2,1,3,41,0
2,2,20000,0,0,2,1,2,2,3,43,0
2,2,20000,0,0,2,0,2,1,3,42,0
2,2,10000,0,0,2,1,2,2,3,43,0
2,1,70000,5,1,2,1,3,20,3,68,0
2,2,90000,5,0,2,1,2,20,3,69,0
2,2,90000,5,0,2,1,2,20,3,69,0
2,2,20000,5,0,2,1,3,20,1,71,0
2,2,20000,5,0,2,1,3,20,1,71,0
2,1,20000,5,0,2,1,3,20,1,71,0
2,1,30000,2,1,2,0,2,2,1,71,0
2,1,40000,2,1,2,1,2,20,1,66,0
2,2,40000,2,1,2,1,2,20,1,66,0
2,2,70000,2,1,2,1,2,20,1,64,0
2,1,70000,2,1,2,1,2,20,1,64,0
2,1,10000,2,1,2,1,2,2,2,69,0
2,1,10000,2,1,2,1,2,10,2,69,0
2,1,10000,2,1,2,1,2,10,2,69,0
2,2,70000,2,0,2,1,2,10,1,59,0
2,1,20000,0,0,2,1,2,2,3,43,0
2,2,80000,2,0,2,1,2,10,1,60,0
2,1,80000,2,0,2,0,2,2,1,60,0
2,1,80000,2,0,2,0,2,2,1,60,0
2,2,80000,2,0,2,1,2,10,1,60,0
2,2,80000,2,0,2,1,2,10,1,60,0
2,2,80000,2,0,2,0,2,2,1,61,0
2,2,80000,2,0,2,1,2,10,1,61,0
2,1,80000,2,0,2,1,2,10,1,61,0
2,1,70000,3,0,2,1,2,10,1,62,0
2,1,30000,0,0,2,0,2,10,1,39,0
2,1,30000,0,0,2,0,2,10,1,40,0
2,2,10000,0,0,2,1,2,2,3,44,0
2,1,10000,0,0,2,1,2,2,3,44,0
2,1,20000,0,0,2,0,2,1,3,44,0
2,1,20000,3,0,2,0,2,1,1,63,0
2,1,20000,3,0,2,0,2,2,1,61,0
2,1,20000,3,0,2,0,2,2,1,61,0
2,1,20000,3,0,2,0,2,1,1,61,0
2,1,20000,3,0,2,0,2,2,1,61,0
2,1,20000,3,0,2,0,2,1,1,62,0
2,2,20000,3,0,2,1,2,2,1,62,0
2,2,20000,3,0,2,1,2,2,1,60,0
2,2,20000,3,0,2,0,2,1,1,60,0
2,2,20000,3,0,2,1,2,2,1,60,0
2,1,20000,3,0,2,1,2,2,1,60,0
2,2,20000,3,0,2,0,2,2,1,60,0
2,1,20000,2,1,2,1,2,1,1,59,0
2,2,20000,2,1,2,1,2,2,1,59,0
2,2,20000,2,1,2,1,2,2,1,60,0
2,2,20000,2,1,2,1,2,1,1,59,0
2,2,20000,2,1,2,1,2,2,1,59,0
2,2,20000,2,1,2,1,2,2,1,59,0
2,2,10000,4,4,2,1,2,1,3,51,0
2,1,10000,4,3,2,1,2,1,3,51,0
2,1,130000,0,5,2,0,4,20,2,46,0
2,2,90000,4,1,2,1,4,20,3,68,0
2,1,90000,5,0,2,0,2,10,3,69,0
2,1,30000,5,0,2,0,2,2,1,72,0
2,2,20000,5,0,2,0,3,2,1,71,0
2,2,30000,5,0,2,0,3,2,1,71,0
2,2,40000,2,1,2,1,2,20,1,67,0
2,1,70000,2,1,2,1,2,20,1,64,0
2,2,10000,2,1,2,0,2,2,2,67,0
2,1,10000,2,1,2,1,2,10,2,67,0
2,1,40000,3,0,2,0,2,2,2,62,0
2,1,40000,3,0,2,0,2,2,2,62,0
2,2,70000,2,0,2,1,2,10,1,59,0
2,2,70000,2,0,2,1,2,10,1,59,0
2,2,60000,3,1,2,1,3,20,1,63,0
2,1,80000,2,0,2,1,2,10,1,60,0
2,2,80000,2,0,2,1,2,10,1,60,0
2,1,80000,2,0,2,1,2,10,1,61,0
2,2,80000,2,0,2,0,2,2,1,60,0
2,2,80000,2,0,2,1,2,10,1,61,0
2,2,80000,2,0,2,0,2,2,1,61,0
2,2,70000,2,0,2,0,2,2,1,63,0
2,2,70000,2,0,2,1,2,10,1,62,0
2,2,70000,2,0,2,0,2,2,1,63,0
2,2,70000,2,0,2,1,2,10,1,62,0
2,1,30000,0,0,2,0,2,10,1,38,0
2,2,30000,0,0,2,0,2,10,1,40,0
2,1,30000,0,0,2,0,2,10,1,39,0
2,1,30000,0,0,2,0,2,1,1,39,0
2,2,10000,3,3,2,1,1,1,3,49,0
2,2,10000,4,4,2,1,0,1,3,50,0
2,1,10000,4,3,2,1,2,1,3,52,0
2,1,10000,3,2,2,1,2,1,3,54,0
2,2,10000,0,0,2,1,2,1,3,42,0
2,2,10000,0,0,2,1,2,1,3,42,0
2,1,10000,0,0,2,1,2,1,3,42,0
2,2,20000,0,0,2,0,1,10,3,42,0
2,2,10000,0,0,2,1,2,2,3,44,0
