countryCode,customerID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount,Disputed,SettledDate,PaperlessBill,DaysToSettle,DaysLate,LatePayment
897,9883-SDWFS,7/8/2013,874115043,5/8/2012,6/7/2012,41.25,Yes,6/20/2012,Paper,43,13,1
770,9149-MATVB,4/30/2013,874394980,3/14/2013,4/13/2013,23.92,No,4/16/2013,Paper,33,3,1
818,6627-ELFBK,11/26/2012,876573329,3/27/2013,4/26/2013,71.39,Yes,5/4/2013,Electronic,38,8,1
391,5529-TBPGK,8/9/2013,881665013,12/25/2012,1/24/2013,37.97,Yes,2/11/2013,Paper,48,18,1
406,6048-QPZCF,7/13/2012,882058462,2/8/2012,3/9/2012,86.44,Yes,3/1/2012,Paper,22,0,0
406,7245-CKNCN,6/4/2012,883694015,9/14/2013,10/14/2013,92.77,No,9/26/2013,Electronic,12,0,0
770,3831-FXWYK,3/8/2013,884183285,9/27/2013,10/27/2013,53.05,No,10/23/2013,Electronic,26,0,0
818,8364-UWVLM,11/10/2012,886237244,6/30/2012,7/30/2012,74.84,Yes,8/5/2012,Paper,36,6,1
406,7600-OISKG,7/19/2013,889501782,4/30/2012,5/30/2012,97.06,Yes,5/30/2012,Paper,30,0,0
897,6391-GBFQJ,11/25/2013,893037091,2/9/2012,3/10/2012,6.43,No,2/25/2012,Paper,16,0,0
406,4092-ZAVRG,5/19/2012,893342729,10/23/2012,11/22/2012,84.43,Yes,11/21/2012,Electronic,29,0,0
770,6831-FIODB,5/8/2013,893954880,5/22/2013,6/21/2013,51.92,No,6/16/2013,Electronic,25,0,0
770,0465-DTULQ,3/4/2013,902573987,3/1/2013,3/31/2013,68.35,No,3/31/2013,Paper,30,0,0
406,6833-ETVHD,4/30/2012,903308758,4/23/2012,5/23/2012,73.87,No,5/16/2012,Paper,23,0,0
770,2447-JCFGW,7/31/2012,905360282,1/24/2013,2/23/2013,73.28,No,2/13/2013,Electronic,20,0,0
391,5529-TBPGK,8/9/2013,907309591,5/29/2012,6/28/2012,64.78,No,6/29/2012,Paper,31,1,1
818,5924-UOPGH,6/6/2013,910054452,4/13/2012,5/13/2012,84.43,No,5/1/2012,Paper,18,0,0
391,3569-VJWXS,4/9/2013,910348225,8/18/2012,9/17/2012,102.96,No,9/15/2012,Paper,28,0,0
818,9181-HEKGV,10/16/2013,910856055,8/21/2013,9/20/2013,72.55,Yes,10/9/2013,Paper,49,19,1
406,8976-AMJEO,3/3/2012,915133709,11/11/2012,12/11/2012,59.8,No,12/7/2012,Electronic,26,0,0
391,1080-NDGAE,9/28/2012,915652542,1/5/2012,2/4/2012,78.29,Yes,2/13/2012,Paper,39,9,1
770,6077-FDQRK,9/11/2012,921537795,12/30/2012,1/29/2013,49.84,No,1/16/2013,Electronic,17,0,0
391,7841-HROAQ,9/15/2013,929902016,5/18/2013,6/17/2013,64.3,No,6/14/2013,Paper,27,0,0
406,7938-EVASK,12/15/2012,934328892,7/5/2012,8/4/2012,59.67,No,8/8/2012,Paper,34,4,1
897,0688-XNJRO,6/24/2012,936925570,12/10/2012,1/9/2013,30.98,No,1/17/2013,Electronic,38,8,1
818,7946-HJDUR,2/21/2012,938015647,4/22/2013,5/22/2013,49.03,No,5/15/2013,Electronic,23,0,0
406,7245-CKNCN,6/4/2012,939622166,9/10/2012,10/10/2012,85.36,No,9/29/2012,Electronic,19,0,0
406,4640-FGEJI,4/4/2013,940363147,11/2/2012,12/2/2012,99.34,No,12/5/2012,Paper,33,3,1
391,0379-NEVHP,4/6/2013,951035745,6/5/2013,7/5/2013,57.04,No,6/19/2013,Electronic,14,0,0
406,4640-FGEJI,4/4/2013,956388773,6/17/2012,7/17/2012,58.13,Yes,7/28/2012,Paper,41,11,1
770,4460-ZXNDN,6/27/2013,959092964,1/15/2013,2/14/2013,72.05,Yes,3/10/2013,Paper,54,24,1
406,7938-EVASK,12/15/2012,975332365,7/17/2013,8/16/2013,72.1,No,8/14/2013,Electronic,28,0,0
770,0706-NRGUP,4/9/2013,979439975,11/24/2012,12/24/2012,39.62,No,1/10/2013,Paper,47,17,1
897,0688-XNJRO,6/24/2012,981596189,6/7/2012,7/7/2012,45.79,No,7/28/2012,Paper,51,21,1
818,9181-HEKGV,10/16/2013,986187012,1/27/2012,2/26/2012,86.92,Yes,3/8/2012,Paper,41,11,1
391,5920-DPXLN,11/11/2012,990527729,11/4/2012,12/4/2012,58.73,No,12/9/2012,Paper,35,5,1
770,3831-FXWYK,3/8/2013,1006151066,11/24/2012,12/24/2012,83.66,No,1/3/2013,Paper,40,10,1
897,9883-SDWFS,7/8/2013,1006769217,9/14/2012,10/14/2012,33.86,No,10/19/2012,Paper,35,5,1
897,1408-OQZUE,9/14/2012,1012251297,2/21/2012,3/22/2012,26.05,Yes,4/21/2012,Paper,60,30,1
391,6160-HCSFI,1/10/2013,1014106295,6/14/2012,7/14/2012,65.57,No,7/2/2012,Paper,18,0,0
406,7245-CKNCN,6/4/2012,1020758229,6/6/2013,7/6/2013,67.19,No,6/20/2013,Electronic,14,0,0
818,3568-JJMFW,1/9/2012,1026638537,7/27/2013,8/26/2013,70.86,Yes,8/23/2013,Electronic,27,0,0
391,5196-TWQXF,6/20/2012,1027852268,9/16/2013,10/16/2013,37.22,No,10/6/2013,Electronic,20,0,0
406,9117-LYRCE,7/5/2013,1035721042,11/11/2012,12/11/2012,11.13,No,12/17/2012,Paper,36,6,1
391,5529-TBPGK,8/9/2013,1043332774,7/7/2012,8/6/2012,79.09,No,8/6/2012,Paper,30,0,0
897,1168-BEASA,11/6/2013,1047899565,4/14/2013,5/14/2013,57,No,5/4/2013,Paper,20,0,0
770,7228-LEPPM,4/30/2012,1048700348,4/12/2013,5/12/2013,52.67,No,5/19/2013,Electronic,37,7,1
818,5148-SYKLB,8/28/2013,1054254710,11/21/2013,12/21/2013,75.54,Yes,12/23/2013,Electronic,32,2,1
406,0783-PEPYR,11/27/2013,1056254354,11/6/2013,12/6/2013,71.78,No,12/6/2013,Paper,30,0,0
897,7372-CESLR,1/11/2013,1057997164,2/17/2012,3/18/2012,20.8,No,3/8/2012,Paper,20,0,0
897,9250-VHLWY,6/3/2013,1061077534,10/3/2013,11/2/2013,53.85,No,10/22/2013,Electronic,19,0,0
391,7841-HROAQ,9/15/2013,1064822506,2/10/2013,3/12/2013,91.89,No,3/7/2013,Paper,25,0,0
770,9149-MATVB,4/30/2013,1066047916,8/15/2012,9/14/2012,48.02,No,9/19/2012,Paper,35,5,1
770,9323-NDIOV,7/9/2012,1069788528,10/19/2012,11/18/2012,20.23,No,11/18/2012,Electronic,30,0,0
406,3448-OWJOT,9/15/2012,1070459520,3/14/2012,4/13/2012,86.1,Yes,4/28/2012,Paper,45,15,1
770,7260-ZHAKS,6/17/2012,1072551347,8/30/2012,9/29/2012,60.64,No,9/21/2012,Electronic,22,0,0
897,9883-SDWFS,7/8/2013,1078203507,2/3/2013,3/5/2013,41.96,Yes,3/17/2013,Paper,42,12,1
391,9212-BTDMX,4/22/2012,1087780845,4/8/2013,5/8/2013,64.81,No,4/25/2013,Electronic,17,0,0
391,6632-CGYHU,1/8/2013,1089324685,3/29/2013,4/28/2013,85.33,No,4/7/2013,Electronic,9,0,0
818,9181-HEKGV,10/16/2013,1099187495,5/20/2013,6/19/2013,75.18,No,6/21/2013,Paper,32,2,1
406,8976-AMJEO,3/3/2012,1102283094,5/21/2012,6/20/2012,84.81,Yes,6/19/2012,Electronic,29,0,0
406,4640-FGEJI,4/4/2013,1102427426,9/2/2012,10/2/2012,68.57,Yes,10/14/2012,Paper,42,12,1
897,9883-SDWFS,7/8/2013,1120525583,9/10/2013,10/10/2013,46.73,No,10/10/2013,Electronic,30,0,0
770,7856-ODQFO,8/5/2012,1123460834,11/4/2012,12/4/2012,30.4,No,11/24/2012,Electronic,20,0,0
391,2125-HJDLA,5/22/2012,1124489539,12/7/2012,1/6/2013,42.29,No,12/31/2012,Electronic,24,0,0
818,5613-UHVMG,5/31/2012,1125640611,4/24/2013,5/24/2013,74.11,Yes,6/2/2013,Electronic,39,9,1
818,3271-HYHDN,4/28/2013,1130346124,5/3/2012,6/2/2012,27.53,No,5/8/2012,Paper,5,0,0
406,4640-FGEJI,4/4/2013,1133671020,6/30/2013,7/30/2013,97.75,No,7/19/2013,Electronic,19,0,0
897,6177-VTITE,10/26/2012,1134404593,6/25/2012,7/25/2012,71.35,No,7/15/2012,Paper,20,0,0
818,5875-VZQCZ,7/15/2013,1138691181,5/27/2013,6/26/2013,55.99,No,6/25/2013,Paper,29,0,0
391,3569-VJWXS,4/9/2013,1148330280,1/27/2012,2/26/2012,58.71,Yes,2/29/2012,Paper,33,3,1
391,5196-TWQXF,6/20/2012,1157522817,12/4/2012,1/3/2013,61.73,No,12/27/2012,Electronic,23,0,0
897,8690-EEBEO,12/5/2012,1158168123,6/15/2012,7/15/2012,51.35,No,7/27/2012,Paper,42,12,1
897,9286-VLKMI,2/13/2013,1166745208,11/27/2013,12/27/2013,74.75,Yes,12/7/2013,Electronic,10,0,0
818,3271-HYHDN,4/28/2013,1175501399,5/7/2012,6/6/2012,60.55,No,5/15/2012,Paper,8,0,0
391,6160-HCSFI,1/10/2013,1181151524,8/22/2012,9/21/2012,61.84,No,9/8/2012,Paper,17,0,0
818,5924-UOPGH,6/6/2013,1184394683,9/15/2012,10/15/2012,96.74,Yes,10/29/2012,Paper,44,14,1
818,5613-UHVMG,5/31/2012,1185375111,9/28/2013,10/28/2013,67.08,Yes,11/8/2013,Electronic,41,11,1
770,6077-FDQRK,9/11/2012,1187373900,4/6/2012,5/6/2012,82.4,No,4/30/2012,Paper,24,0,0
391,3569-VJWXS,4/9/2013,1190360256,8/7/2012,9/6/2012,92.18,Yes,9/11/2012,Paper,35,5,1
391,2423-QOKIO,5/11/2013,1199977661,8/6/2012,9/5/2012,47.86,No,9/17/2012,Paper,42,12,1
818,7946-HJDUR,2/21/2012,1204820381,8/8/2012,9/7/2012,58.32,No,9/12/2012,Electronic,35,5,1
770,9149-MATVB,4/30/2013,1207140333,1/26/2013,2/25/2013,25.73,No,2/24/2013,Paper,29,0,0
406,7600-OISKG,7/19/2013,1212195050,11/5/2012,12/5/2012,87.51,Yes,11/29/2012,Paper,24,0,0
818,7946-HJDUR,2/21/2012,1221306589,7/3/2012,8/2/2012,79.05,No,7/26/2012,Electronic,23,0,0
770,0465-DTULQ,3/4/2013,1223908099,5/27/2012,6/26/2012,43.09,No,6/20/2012,Paper,24,0,0
770,9323-NDIOV,7/9/2012,1228800351,1/14/2012,2/13/2012,47.48,No,2/29/2012,Paper,46,16,1
770,0625-TNJFG,8/15/2013,1234438336,3/6/2012,4/5/2012,41.89,No,3/28/2012,Paper,22,0,0
897,1168-BEASA,11/6/2013,1241888754,5/1/2013,5/31/2013,49.96,Yes,6/15/2013,Paper,45,15,1
406,5573-KSOIA,9/30/2013,1250631704,3/31/2013,4/30/2013,57.12,No,5/2/2013,Paper,32,2,1
406,6833-ETVHD,4/30/2012,1254790458,11/12/2012,12/12/2012,72.88,No,11/25/2012,Electronic,13,0,0
897,3676-CQAIF,7/29/2013,1256452795,5/17/2012,6/16/2012,41.29,No,6/26/2012,Paper,40,10,1
406,9322-YCTQO,4/6/2012,1264381785,4/29/2013,5/29/2013,54.5,No,5/24/2013,Electronic,25,0,0
818,2824-HJQPP,9/4/2013,1266309366,10/26/2012,11/25/2012,46.05,No,11/17/2012,Paper,22,0,0
770,9149-MATVB,4/30/2013,1267973660,10/10/2012,11/9/2012,45.31,No,11/9/2012,Paper,30,0,0
391,2423-QOKIO,5/11/2013,1280597932,2/26/2012,3/27/2012,56.42,No,3/18/2012,Paper,21,0,0
818,7946-HJDUR,2/21/2012,1281236095,6/21/2013,7/21/2013,58.4,No,7/21/2013,Electronic,30,0,0
406,9322-YCTQO,4/6/2012,1281718631,7/12/2013,8/11/2013,92.35,No,8/12/2013,Electronic,31,1,1
391,3569-VJWXS,4/9/2013,1282903123,12/25/2012,1/24/2013,59.32,No,1/16/2013,Paper,22,0,0
406,4632-QZOKX,3/19/2013,1294595544,2/18/2012,3/19/2012,72.18,Yes,4/4/2012,Paper,46,16,1
406,3448-OWJOT,9/15/2012,1297791719,1/15/2012,2/14/2012,48.64,Yes,2/16/2012,Paper,32,2,1
897,9460-VAZGD,8/10/2013,1300298448,9/16/2012,10/16/2012,58.21,No,10/5/2012,Paper,19,0,0
818,5875-VZQCZ,7/15/2013,1308410672,9/13/2013,10/13/2013,76.03,No,9/25/2013,Electronic,12,0,0
770,3993-QUNVJ,12/31/2012,1310667812,3/18/2012,4/17/2012,60.93,No,4/2/2012,Paper,15,0,0
818,3271-HYHDN,4/28/2013,1311607288,10/13/2012,11/12/2012,58.41,No,10/18/2012,Paper,5,0,0
818,9181-HEKGV,10/16/2013,1314367195,6/21/2012,7/21/2012,90,No,7/12/2012,Paper,21,0,0
818,7946-HJDUR,2/21/2012,1316332735,10/21/2012,11/20/2012,41.84,No,11/16/2012,Electronic,26,0,0
770,3993-QUNVJ,12/31/2012,1317885189,10/30/2013,11/29/2013,61.54,No,11/10/2013,Electronic,11,0,0
897,0688-XNJRO,6/24/2012,1318038002,9/3/2012,10/3/2012,28.51,No,10/13/2012,Electronic,40,10,1
897,3676-CQAIF,7/29/2013,1319645642,11/26/2013,12/26/2013,52.38,No,12/31/2013,Electronic,35,5,1
818,8102-ABPKQ,8/29/2013,1321318878,2/20/2013,3/22/2013,53.11,No,3/27/2013,Paper,35,5,1
391,6708-DPYTF,8/2/2012,1321403149,2/1/2012,3/2/2012,80.31,No,3/14/2012,Paper,42,12,1
391,0709-LZRJV,6/20/2013,1323201810,7/27/2013,8/26/2013,58.68,No,8/15/2013,Electronic,19,0,0
406,4651-PMEXQ,7/4/2012,1327547312,2/2/2013,3/4/2013,80.5,No,2/17/2013,Electronic,15,0,0
818,8364-UWVLM,11/10/2012,1336288577,10/19/2012,11/18/2012,75.11,No,11/10/2012,Paper,22,0,0
770,0465-DTULQ,3/4/2013,1342171511,4/23/2013,5/23/2013,27,No,5/19/2013,Electronic,26,0,0
770,7050-KQLDO,9/29/2012,1342472678,9/4/2012,10/4/2012,76.8,No,10/7/2012,Paper,33,3,1
406,6048-QPZCF,7/13/2012,1349854883,11/6/2013,12/6/2013,78.83,No,11/7/2013,Electronic,1,0,0
391,5529-TBPGK,8/9/2013,1358969544,10/29/2012,11/28/2012,53.13,No,12/2/2012,Paper,34,4,1
391,3598-DNURW,8/29/2012,1366357246,9/12/2012,10/12/2012,56.44,No,9/28/2012,Electronic,16,0,0
391,0379-NEVHP,4/6/2013,1369975903,1/5/2013,2/4/2013,61.11,No,1/26/2013,Paper,21,0,0
391,2676-DZINU,10/19/2012,1376441638,9/30/2012,10/30/2012,81.25,No,10/22/2012,Paper,22,0,0
406,3448-OWJOT,9/15/2012,1380765648,9/1/2012,10/1/2012,70.1,Yes,10/16/2012,Paper,45,15,1
391,7209-MDWKR,10/9/2013,1384963125,11/14/2013,12/14/2013,80.14,No,12/7/2013,Electronic,23,0,0
897,9460-VAZGD,8/10/2013,1387296868,6/29/2013,7/29/2013,72.17,No,7/18/2013,Paper,19,0,0
406,5284-DJOZO,9/11/2012,1388703117,10/19/2013,11/18/2013,72.19,No,10/26/2013,Electronic,7,0,0
391,1080-NDGAE,9/28/2012,1388916055,10/22/2013,11/21/2013,94.19,Yes,11/13/2013,Electronic,22,0,0
897,1408-OQZUE,9/14/2012,1390614217,12/25/2012,1/24/2013,28.07,No,1/23/2013,Electronic,29,0,0
391,2820-XGXSB,1/26/2012,1391494244,6/16/2013,7/16/2013,51.52,No,6/25/2013,Electronic,9,0,0
391,7841-HROAQ,9/15/2013,1393928750,11/11/2013,12/11/2013,72.62,No,11/20/2013,Electronic,9,0,0
770,9149-MATVB,4/30/2013,1401167342,10/24/2012,11/23/2012,22.47,No,11/21/2012,Paper,28,0,0
818,7695-NKUXM,11/21/2012,1401765899,3/21/2012,4/20/2012,40.68,Yes,4/11/2012,Paper,21,0,0
818,5924-UOPGH,6/6/2013,1402103956,11/28/2012,12/28/2012,63.76,No,12/24/2012,Paper,26,0,0
770,7228-LEPPM,4/30/2012,1416192974,7/30/2012,8/29/2012,61.86,No,8/28/2012,Electronic,29,0,0
406,5164-VMYWJ,11/27/2013,1419983453,10/18/2012,11/17/2012,70.42,No,11/3/2012,Paper,16,0,0
391,9212-BTDMX,4/22/2012,1422140909,12/8/2012,1/7/2013,53.99,No,12/27/2012,Electronic,19,0,0
391,9212-BTDMX,4/22/2012,1426850927,11/13/2013,12/13/2013,45.2,No,11/30/2013,Electronic,17,0,0
770,0625-TNJFG,8/15/2013,1436243551,6/19/2012,7/19/2012,48.08,No,7/5/2012,Paper,16,0,0
897,0688-XNJRO,6/24/2012,1436424010,11/24/2013,12/24/2013,25.19,No,1/8/2014,Electronic,45,15,1
391,5920-DPXLN,11/11/2012,1441773397,10/23/2012,11/22/2012,69.11,No,11/9/2012,Paper,17,0,0
770,2687-XWAMA,4/3/2013,1452931813,7/28/2013,8/27/2013,49.13,No,8/2/2013,Electronic,5,0,0
818,8102-ABPKQ,8/29/2013,1454620628,3/15/2012,4/14/2012,66.88,Yes,5/5/2012,Paper,51,21,1
391,6708-DPYTF,8/2/2012,1459820060,8/4/2012,9/3/2012,46.29,No,9/4/2012,Electronic,31,1,1
406,9117-LYRCE,7/5/2013,1463367901,4/14/2013,5/14/2013,45.6,Yes,6/8/2013,Paper,55,25,1
818,3271-HYHDN,4/28/2013,1470244634,9/18/2012,10/18/2012,24.33,No,9/21/2012,Paper,3,0,0
391,6708-DPYTF,8/2/2012,1474447710,11/7/2013,12/7/2013,66.92,No,12/15/2013,Electronic,38,8,1
391,9014-WENVB,8/3/2013,1482642317,3/14/2013,4/13/2013,78.25,No,4/27/2013,Paper,44,14,1
897,9883-SDWFS,7/8/2013,1491017498,5/9/2012,6/8/2012,19.23,No,6/2/2012,Paper,24,0,0
406,9117-LYRCE,7/5/2013,1491859500,5/28/2013,6/27/2013,67.72,No,6/24/2013,Paper,27,0,0
818,8364-UWVLM,11/10/2012,1509944878,2/16/2013,3/18/2013,53.51,No,3/7/2013,Electronic,19,0,0
818,5875-VZQCZ,7/15/2013,1519561145,9/26/2012,10/26/2012,56.57,No,10/27/2012,Paper,31,1,1
391,2820-XGXSB,1/26/2012,1528493654,10/29/2012,11/28/2012,71.85,No,11/2/2012,Electronic,4,0,0
391,7329-TWKLF,11/20/2013,1528599184,6/30/2013,7/30/2013,85.35,No,7/21/2013,Paper,21,0,0
406,3448-OWJOT,9/15/2012,1529029372,3/12/2013,4/11/2013,49.97,Yes,4/14/2013,Electronic,33,3,1
391,3569-VJWXS,4/9/2013,1536168471,12/19/2012,1/18/2013,63.48,No,1/13/2013,Paper,25,0,0
770,4460-ZXNDN,6/27/2013,1539382510,10/9/2012,11/8/2012,76.79,Yes,12/1/2012,Paper,53,23,1
897,3271-YDPUJ,4/2/2013,1539465403,2/16/2012,3/17/2012,28.22,No,3/14/2012,Paper,27,0,0
391,6160-HCSFI,1/10/2013,1544728256,12/27/2012,1/26/2013,72.26,No,1/13/2013,Paper,17,0,0
406,4640-FGEJI,4/4/2013,1544966050,4/13/2013,5/13/2013,75.55,No,4/22/2013,Electronic,9,0,0
391,9841-XLGBV,1/3/2013,1553284771,11/4/2013,12/4/2013,65.96,No,11/26/2013,Electronic,22,0,0
391,1080-NDGAE,9/28/2012,1556974311,2/20/2013,3/22/2013,107.94,Yes,3/21/2013,Electronic,29,0,0
818,8102-ABPKQ,8/29/2013,1562504690,3/4/2012,4/3/2012,83.15,Yes,4/20/2012,Paper,47,17,1
897,6296-UKEUZ,11/26/2012,1564854223,8/13/2012,9/12/2012,31.9,No,8/16/2012,Paper,3,0,0
897,7372-CESLR,1/11/2013,1569984119,12/4/2012,1/3/2013,28.78,No,12/27/2012,Paper,23,0,0
818,3271-HYHDN,4/28/2013,1575926929,11/19/2012,12/19/2012,61.52,No,11/25/2012,Paper,6,0,0
770,5592-UQXSS,12/31/2012,1577746988,7/27/2012,8/26/2012,57.14,Yes,9/7/2012,Paper,42,12,1
406,4640-FGEJI,4/4/2013,1581104767,1/1/2013,1/31/2013,80.27,No,1/16/2013,Paper,15,0,0
818,5148-SYKLB,8/28/2013,1582683121,4/19/2012,5/19/2012,93.99,Yes,5/18/2012,Paper,29,0,0
897,9286-VLKMI,2/13/2013,1586922908,10/2/2013,11/1/2013,68.48,No,10/3/2013,Electronic,1,0,0
770,3831-FXWYK,3/8/2013,1587873226,7/23/2013,8/22/2013,65.55,No,8/28/2013,Electronic,36,6,1
770,9149-MATVB,4/30/2013,1591349086,7/13/2013,8/12/2013,51.13,No,8/7/2013,Electronic,25,0,0
391,9174-IYKOC,11/27/2012,1592682714,9/10/2013,10/10/2013,63.58,No,9/29/2013,Electronic,19,0,0
818,5924-UOPGH,6/6/2013,1595456378,7/27/2012,8/26/2012,59.28,No,8/11/2012,Paper,15,0,0
391,0379-NEVHP,4/6/2013,1604888971,5/17/2013,6/16/2013,78.57,Yes,6/12/2013,Electronic,26,0,0
391,5196-TWQXF,6/20/2012,1613828298,8/12/2012,9/11/2012,49.75,No,8/28/2012,Electronic,16,0,0
818,5875-VZQCZ,7/15/2013,1621429066,10/26/2012,11/25/2012,87.55,Yes,11/25/2012,Paper,30,0,0
897,8942-ERSWK,1/11/2013,1621957925,4/15/2013,5/15/2013,22.01,No,4/25/2013,Electronic,10,0,0
406,4651-PMEXQ,7/4/2012,1631213514,10/24/2012,11/23/2012,77.71,No,11/17/2012,Electronic,24,0,0
391,9841-XLGBV,1/3/2013,1633220775,1/9/2012,2/8/2012,41.99,No,2/6/2012,Paper,28,0,0
897,1408-OQZUE,9/14/2012,1652571996,10/14/2013,11/13/2013,54.23,No,11/11/2013,Electronic,28,0,0
406,5573-KSOIA,9/30/2013,1653597509,7/16/2012,8/15/2012,100.63,No,8/19/2012,Paper,34,4,1
770,5592-UQXSS,12/31/2012,1653708883,11/26/2013,12/26/2013,44.04,No,12/21/2013,Electronic,25,0,0
770,7228-LEPPM,4/30/2012,1657046645,1/29/2012,2/28/2012,27.63,No,3/21/2012,Paper,52,22,1
897,1408-OQZUE,9/14/2012,1660153943,2/21/2012,3/22/2012,45.08,No,3/28/2012,Paper,36,6,1
391,6160-HCSFI,1/10/2013,1661281311,3/13/2012,4/12/2012,76.21,No,4/9/2012,Paper,27,0,0
391,7841-HROAQ,9/15/2013,1666441527,12/15/2012,1/14/2013,54.27,Yes,1/28/2013,Paper,44,14,1
770,7260-ZHAKS,6/17/2012,1669605495,3/20/2012,4/19/2012,82.98,No,4/25/2012,Paper,36,6,1
406,1447-YZKCL,8/10/2012,1670705301,1/17/2013,2/16/2013,88.36,No,2/22/2013,Electronic,36,6,1
391,1080-NDGAE,9/28/2012,1671914105,7/10/2013,8/9/2013,83.49,Yes,8/5/2013,Electronic,26,0,0
897,9286-VLKMI,2/13/2013,1671932723,5/20/2013,6/19/2013,66.16,No,5/21/2013,Electronic,1,0,0
897,1408-OQZUE,9/14/2012,1675817832,5/12/2012,6/11/2012,47.42,No,6/20/2012,Paper,39,9,1
391,5196-TWQXF,6/20/2012,1677488544,7/30/2012,8/29/2012,62.28,No,8/18/2012,Electronic,19,0,0
770,2026-XLBER,11/12/2012,1678077270,4/24/2012,5/24/2012,60.93,No,5/12/2012,Paper,18,0,0
391,7329-TWKLF,11/20/2013,1681500044,6/10/2013,7/10/2013,63.67,No,7/3/2013,Paper,23,0,0
406,6048-QPZCF,7/13/2012,1688223461,5/24/2013,6/23/2013,72.42,No,5/29/2013,Electronic,5,0,0
391,2820-XGXSB,1/26/2012,1691604826,11/20/2013,12/20/2013,82.41,No,11/26/2013,Electronic,6,0,0
897,9460-VAZGD,8/10/2013,1695583002,1/1/2013,1/31/2013,62.32,No,1/28/2013,Paper,27,0,0
391,9174-IYKOC,11/27/2012,1697562316,1/6/2013,2/5/2013,73.09,No,1/19/2013,Electronic,13,0,0
818,8364-UWVLM,11/10/2012,1699566488,2/13/2013,3/15/2013,92.1,No,2/27/2013,Electronic,14,0,0
391,8820-BLYDZ,3/19/2013,1699863695,7/23/2012,8/22/2012,85.33,No,7/30/2012,Paper,7,0,0
406,9725-EZTEJ,3/17/2012,1702975198,11/30/2012,12/30/2012,86.44,Yes,1/2/2013,Electronic,33,3,1
406,9771-QTLGZ,12/10/2012,1714365400,4/21/2013,5/21/2013,40.38,Yes,5/8/2013,Electronic,17,0,0
391,2423-QOKIO,5/11/2013,1715841585,7/1/2012,7/31/2012,67.38,Yes,7/30/2012,Paper,29,0,0
391,5529-TBPGK,8/9/2013,1717812362,11/28/2012,12/28/2012,48.75,No,12/28/2012,Paper,30,0,0
391,7841-HROAQ,9/15/2013,1720149611,4/24/2012,5/24/2012,71.68,No,5/18/2012,Paper,24,0,0
406,9758-AIEIK,4/23/2012,1720532549,6/20/2013,7/20/2013,49.46,No,7/12/2013,Electronic,22,0,0
897,8690-EEBEO,12/5/2012,1730560128,9/16/2013,10/16/2013,36.97,No,10/8/2013,Electronic,22,0,0
391,0709-LZRJV,6/20/2013,1731769135,6/11/2013,7/11/2013,51.45,Yes,7/22/2013,Paper,41,11,1
406,8389-TCXFQ,8/24/2012,1732794760,10/22/2012,11/21/2012,61.6,Yes,11/20/2012,Electronic,29,0,0
770,0465-DTULQ,3/4/2013,1745880588,8/1/2012,8/31/2012,61,No,9/5/2012,Paper,35,5,1
406,9322-YCTQO,4/6/2012,1748015447,12/24/2012,1/23/2013,75.19,No,1/25/2013,Electronic,32,2,1
897,8690-EEBEO,12/5/2012,1752036971,4/8/2012,5/8/2012,71.72,No,5/15/2012,Paper,37,7,1
770,7050-KQLDO,9/29/2012,1752423656,9/20/2013,10/20/2013,88.99,Yes,10/24/2013,Electronic,34,4,1
406,0783-PEPYR,11/27/2013,1754229382,5/15/2012,6/14/2012,81.1,No,6/18/2012,Paper,34,4,1
391,6708-DPYTF,8/2/2012,1754538629,9/11/2013,10/11/2013,79.52,No,10/10/2013,Electronic,29,0,0
391,0187-ERLSR,7/31/2013,1756742390,9/5/2012,10/5/2012,84.57,No,9/14/2012,Paper,9,0,0
406,4640-FGEJI,4/4/2013,1759240329,9/19/2013,10/19/2013,72.09,No,10/7/2013,Electronic,18,0,0
897,9883-SDWFS,7/8/2013,1761962468,9/18/2013,10/18/2013,75.39,Yes,10/30/2013,Electronic,42,12,1
770,7758-WKLVM,2/6/2012,1767317198,9/23/2012,10/23/2012,41.7,No,10/30/2012,Electronic,37,7,1
897,6391-GBFQJ,11/25/2013,1767708917,7/21/2013,8/20/2013,8.36,Yes,8/17/2013,Paper,27,0,0
391,6160-HCSFI,1/10/2013,1774766742,8/22/2013,9/21/2013,76.85,No,9/4/2013,Electronic,13,0,0
818,8887-NCUZC,1/22/2013,1777289135,5/24/2013,6/23/2013,51.66,Yes,6/28/2013,Electronic,35,5,1
897,1168-BEASA,11/6/2013,1779886998,11/25/2012,12/25/2012,65.5,No,12/18/2012,Paper,23,0,0
406,4640-FGEJI,4/4/2013,1784835874,10/14/2012,11/13/2012,62.43,No,11/12/2012,Paper,29,0,0
897,9883-SDWFS,7/8/2013,1789438475,1/7/2012,2/6/2012,46.33,Yes,2/10/2012,Paper,34,4,1
391,8156-PCYBM,3/3/2012,1796958572,3/22/2012,4/21/2012,42.61,No,4/16/2012,Electronic,25,0,0
406,4092-ZAVRG,5/19/2012,1801620782,8/14/2013,9/13/2013,78.44,No,8/15/2013,Electronic,1,0,0
897,9286-VLKMI,2/13/2013,1826457023,11/9/2013,12/9/2013,72.93,Yes,11/24/2013,Electronic,15,0,0
770,3993-QUNVJ,12/31/2012,1826544220,7/15/2012,8/14/2012,48.65,No,7/30/2012,Paper,15,0,0
