LoyaltyCardID,Region,Age,Bikes
26967,Pacific,45,2
13572,Europe,44,2
23994,Pacific,32,2
14708,Europe,42,2
26740,Pacific,43,2
13345,North America,71,2
26436,Pacific,39,2
17050,Pacific,42,2
25910,North America,33,2
16553,Europe,54,2
21311,North America,57,2
12116,North America,62,2
12423,North America,48,2
15656,Europe,52,2
14362,North America,40,2
16656,Pacific,57,2
21130,Europe,37,2
23661,Pacific,41,2
20452,Pacific,44,2
26588,Pacific,55,2
16350,Pacific,53,2
17772,Europe,55,2
20736,North America,37,2
15732,Pacific,35,2
25876,North America,64,2
15917,North America,60,2
25714,Pacific,34,2
12186,North America,47,2
14367,North America,36,2
17973,Europe,33,2
19052,Europe,58,2
13990,North America,35,2
26003,North America,45,2
12573,Pacific,33,2
13519,Pacific,34,2
27338,Pacific,37,2
12212,Europe,43,2
19974,Pacific,42,2
21349,North America,73,2
17824,Europe,49,2
14639,North America,52,2
12109,North America,63,2
20598,Europe,65,2
19380,Europe,37,2
27341,Pacific,36,2
11599,Europe,35,2
25919,Pacific,60,2
26633,North America,52,2
28078,North America,44,2
26082,North America,45,2
23655,Pacific,40,2
12817,Europe,47,2
18625,Europe,40,2
26162,Pacific,52,2
13357,North America,67,2
26626,North America,46,2
11690,North America,42,2
13346,North America,69,2
11742,North America,54,2
13424,North America,37,2
12440,North America,56,2
19321,Europe,41,2
14944,Europe,42,2
11885,North America,48,2
11611,Europe,33,2
11796,North America,33,2
20870,Europe,45,2
13883,North America,46,2
27370,Pacific,42,2
20423,Pacific,55,2
19305,Europe,45,2
19366,Europe,51,2
20163,Europe,69,2
23541,Pacific,45,2
19475,Europe,47,2
12173,North America,51,2
14495,North America,60,2
11811,North America,40,2
18210,Pacific,35,2
19615,Pacific,44,2
12846,Europe,48,2
15561,North America,48,2
15722,Pacific,38,2
13326,North America,74,2
13324,North America,75,2
16470,Europe,37,2
14926,Europe,45,2
14118,North America,40,2
12710,North America,71,2
18011,Europe,47,2
19765,Pacific,61,2
21193,Pacific,45,2
13431,North America,56,2
17794,Europe,47,2
22117,North America,60,2
25935,Pacific,64,2
26729,North America,60,2
15518,North America,43,2
26311,North America,41,2
20623,Pacific,40,2
17744,Europe,51,2
23119,Pacific,56,2
17765,Europe,44,2
26019,Pacific,38,2
11167,North America,40,2
17514,Pacific,54,2
18485,Pacific,57,2
28750,Europe,40,2
27488,Pacific,61,2
19830,North America,44,2
14478,North America,53,2
17094,Europe,39,2
20425,Pacific,54,2
21567,Pacific,36,2
21959,Pacific,43,2
22930,Pacific,39,2
11629,North America,42,2
20866,Europe,90,2
20808,Europe,46,2
14394,North America,60,2
12756,North America,37,2
12884,North America,41,2
14848,Europe,37,2
19631,Pacific,54,2
16250,Europe,39,2
15028,Pacific,33,2
14501,North America,74,2
18252,Pacific,40,2
14451,North America,48,2
25917,North America,35,2
13976,North America,44,2
17841,Europe,36,2
12475,Europe,48,2
14457,North America,50,2
14884,North America,60,2
15364,North America,48,2
19381,Europe,38,2
21668,Europe,39,2
17051,Pacific,45,2
22121,North America,60,2
16691,Pacific,46,2
13741,North America,55,2
15429,North America,34,2
13513,Europe,71,2
12089,North America,60,2
15346,North America,62,2
14011,Pacific,62,2
23846,North America,43,2
27201,North America,46,2
15227,Pacific,49,2
14602,North America,43,2
12918,North America,37,2
20833,Europe,52,2
28847,North America,44,2
20611,Pacific,39,2
26015,North America,55,2
12200,North America,75,2
15651,Europe,46,2
11271,North America,48,2
13464,North America,76,2
28196,North America,54,2
20609,Pacific,40,2
22000,Pacific,49,2
25927,Pacific,64,2
15183,Pacific,39,2
16348,Pacific,58,2
23531,Pacific,47,2
13729,North America,57,2
12950,North America,48,2
22785,North America,61,2
14298,North America,55,2
15844,North America,44,2
24614,Pacific,42,2
17354,Pacific,69,2
25240,Pacific,46,2
25992,North America,50,2
15204,Pacific,45,2
15885,North America,66,2
17919,Pacific,35,2
13283,North America,56,2
24476,Pacific,41,2
14656,North America,54,2
20708,North America,38,2
25909,North America,33,2
28667,North America,44,2
15492,North America,33,2
27294,North America,46,2
17911,Pacific,36,2
21885,Pacific,38,2
22198,Pacific,45,2
24005,Pacific,33,2
25035,Pacific,57,2
14131,Pacific,34,2
15646,Pacific,34,2
23645,Pacific,37,2
27103,North America,43,2
26530,North America,44,2
19287,Europe,48,2
17049,Pacific,44,2
14895,North America,52,2
12941,North America,42,2
22573,Pacific,33,2
25408,North America,44,2
17946,Europe,48,2
11576,Europe,48,2
18273,Pacific,45,2
17277,Pacific,37,2
13058,North America,37,2
15347,North America,60,2
16051,Europe,45,2
24007,Pacific,34,2
14398,North America,64,2
15497,North America,46,2
16029,Pacific,66,2
12843,Europe,47,2
21203,Pacific,46,2
13812,Europe,49,2
25115,Pacific,44,2
12180,North America,76,2
12280,Europe,37,2
20718,Europe,40,2
23322,Pacific,57,2
15751,Pacific,52,2
18469,Pacific,59,2
23435,Pacific,44,2
12866,Europe,37,2
13482,North America,55,2
14270,North America,38,2
16540,Europe,52,2
15218,Pacific,47,2
26154,Pacific,50,2
13903,North America,43,2
23574,Pacific,64,2
13343,North America,65,2
29004,North America,53,2
18242,Pacific,43,2
14442,North America,47,2
17947,Europe,54,2
15481,North America,36,2
14576,North America,39,2
24004,Pacific,36,2
12468,Europe,40,2
19040,Europe,68,2
14565,North America,44,2
20165,Europe,70,2
12152,North America,43,2
15343,North America,61,2
22030,Pacific,72,2
13846,Europe,37,2
11324,North America,73,2
26447,Pacific,42,2
25924,North America,34,2
25920,Pacific,66,2
13224,North America,67,2
20838,Europe,54,2
17242,Pacific,34,2
18493,Pacific,49,2
19278,Europe,52,2
23411,Pacific,39,2
27615,North America,48,2
17932,Europe,46,2
21225,Pacific,54,2
21053,Europe,44,2
24919,Pacific,42,2
26004,North America,52,2
19314,Europe,40,2
14596,North America,46,2
27540,North America,44,2
16708,Pacific,43,2
20426,Pacific,60,2
23104,Pacific,53,2
15972,North America,77,2
17294,Pacific,47,2
20988,Pacific,36,2
24303,Pacific,55,2
17917,Pacific,34,2
18482,Pacific,57,2
11937,North America,35,2
24392,North America,56,2
14017,North America,32,2
15716,Pacific,37,2
16436,Europe,44,2
13225,North America,65,2
13778,Europe,45,2
20562,Europe,52,2
14701,Europe,41,2
11346,Europe,52,2
25249,Pacific,55,2
26570,Pacific,57,2
12898,North America,42,2
13088,North America,39,2
20217,Pacific,35,2
20670,North America,43,2
12923,North America,46,2
22114,North America,59,2
15860,North America,40,2
20151,Pacific,32,2
13889,North America,46,2
24307,Pacific,54,2
16712,Pacific,56,2
26005,North America,52,2
26306,North America,38,2
28297,North America,54,2
16483,Pacific,57,2
14798,Europe,47,2
22175,Pacific,60,2
29203,North America,50,2
25021,Pacific,63,2
14167,Europe,62,2
27195,North America,75,2
23164,North America,43,2
12155,North America,51,2
17782,Europe,44,2
14436,North America,47,2
20665,North America,44,2
14948,Europe,48,2
28844,North America,39,2
26296,North America,40,2
15081,Europe,43,2
21169,Pacific,42,2
22232,North America,40,2
13687,Europe,39,2
21946,Pacific,44,2
19785,Pacific,52,2
26571,Pacific,58,2
26277,North America,54,2
20606,Pacific,38,2
17634,Europe,40,2
13689,Europe,40,2
14411,North America,62,2
12071,North America,69,2
20261,Pacific,51,2
13712,North America,46,2
15886,North America,67,2
13842,Europe,33,2
20007,North America,45,2
25832,Pacific,42,2
17056,Pacific,43,2
23057,North America,59,2
15669,Europe,37,2
19194,Europe,43,2
17956,Europe,37,2
13354,North America,62,2
14802,Europe,48,2
16305,Europe,33,2
25940,Pacific,61,2
13205,North America,68,2
16430,Europe,47,2
17310,Pacific,51,2
16272,Europe,47,2
11683,North America,44,2
18693,Pacific,43,2
15428,North America,33,2
19458,Europe,46,2
15333,North America,63,2
15918,North America,61,2
24360,Pacific,44,2
18725,Pacific,40,2
28158,North America,51,2
22850,Pacific,39,2
16349,Pacific,59,2
14956,Europe,50,2
25030,Pacific,59,2
17258,Pacific,41,2
28190,North America,48,2
15180,Pacific,57,2
21394,Pacific,58,2
20945,Europe,36,2
15984,North America,52,2
18697,Pacific,44,2
13237,North America,65,2
16408,Europe,48,2
14464,North America,50,2
11799,North America,38,2
23105,Pacific,53,2
25942,North America,33,2
17047,Pacific,38,2
14453,North America,56,2
12624,Europe,60,2
15362,North America,41,2
19988,North America,36,2
29236,North America,50,2
23283,North America,48,2
25213,Pacific,49,2
13666,Europe,39,2
20188,North America,51,2
16290,Europe,47,2
26442,Pacific,41,2
21044,Europe,61,2
18208,Pacific,42,2
12373,Europe,33,2
20848,Europe,54,2
19418,Europe,53,2
15219,Pacific,42,2
13904,North America,38,2
25891,North America,62,2
14083,North America,32,2
22996,North America,40,2
20239,Pacific,34,2
19964,Pacific,39,2
21361,Pacific,66,2
16327,Europe,34,2
20450,Pacific,56,2
19970,Pacific,40,2
25036,Pacific,58,2
17971,Europe,45,2
24664,North America,48,2
15548,North America,52,2
12114,North America,61,2
26546,North America,34,2
26763,Pacific,52,2
14777,Europe,45,2
16551,Europe,42,2
18332,Pacific,73,2
29202,North America,55,2
26653,Pacific,32,2
23524,Pacific,50,2
19960,Pacific,40,2
11688,North America,41,2
13986,North America,33,2
22998,North America,38,2
16514,Pacific,33,2
17196,Europe,68,2
19318,Europe,45,2
12151,North America,48,2
21219,Pacific,50,2
21060,Europe,45,2
18198,Pacific,39,2
15252,North America,33,2
25973,North America,50,2
13801,Europe,49,2
16547,Europe,44,2
12494,Europe,43,2
13468,North America,52,2
19361,Europe,49,2
15484,North America,41,2
18148,Europe,67,2
21006,Europe,52,2
15194,North America,40,2
18202,Pacific,40,2
20608,Pacific,39,2
13909,North America,48,2
18281,Pacific,40,2
26606,North America,43,2
23414,Pacific,44,2
11298,North America,78,2
26797,Pacific,64,2
19480,Europe,45,2
12122,North America,60,2
23996,Pacific,34,2
24362,Pacific,44,2
13057,North America,37,2
14417,North America,61,2
28673,North America,37,2
19038,Europe,58,2
20182,North America,50,2
19067,Europe,62,2
18909,Pacific,57,2
13059,North America,38,2
15726,Pacific,40,2
26917,Pacific,34,2
22128,North America,75,2
25888,North America,57,2
17259,Pacific,36,2
12577,Pacific,33,2
17925,Pacific,35,2
19174,Europe,39,2
23415,Pacific,44,2
15205,Pacific,45,2
26491,North America,65,2
26652,Pacific,32,2
14139,Europe,52,2
20859,Europe,38,2
15022,Pacific,55,2
17046,Pacific,43,2
15389,North America,51,2
23523,Pacific,49,2
12500,Europe,34,2
12221,Europe,52,2
14967,Europe,48,2
27500,Pacific,52,2
14281,North America,39,2
15991,North America,60,2
17255,Pacific,37,2
15171,Pacific,58,2
11272,North America,56,2
12121,North America,60,2
21216,Pacific,48,2
13456,North America,57,2
27494,Pacific,54,2
17098,Europe,41,2
23099,Pacific,61,2
14127,Pacific,37,2
20244,Pacific,46,2
21562,Pacific,35,2
29225,North America,51,2
16273,Europe,42,2
27485,Pacific,57,2
14792,Europe,40,2
16660,Pacific,56,2
12820,Europe,47,2
11282,North America,51,2
25958,Pacific,57,2
13518,Pacific,33,2
19614,Pacific,49,2
20447,Pacific,57,2
21380,Pacific,62,2
22907,Pacific,45,2
17831,Europe,45,2
19353,Europe,44,2
17923,Pacific,35,2
20000,North America,37,2
19343,Europe,49,2
19473,Europe,44,2
19609,Pacific,48,2
15909,North America,61,2
12834,Europe,43,2
21379,Pacific,63,2
24910,Pacific,40,2
16431,Europe,42,2
14120,North America,45,2
20160,Pacific,34,2
13892,North America,40,2
11129,North America,37,2
13705,North America,38,2
12285,Europe,43,2
11626,North America,39,2
19416,Europe,53,2
21655,North America,44,2
20614,Pacific,39,2
13766,Europe,45,2
11593,Europe,36,2
17735,Pacific,35,2
16420,Europe,43,2
19362,Europe,44,2
13355,North America,68,2
28155,North America,44,2
14744,North America,57,2
15268,Pacific,65,2
21516,Europe,69,2
15225,Pacific,53,2
27440,North America,60,2
19472,Europe,44,2
17960,Europe,42,2
13246,North America,61,2
27471,Pacific,65,2
16518,Pacific,36,2
14481,North America,52,2
20616,Pacific,40,2
17768,Europe,55,2
11227,North America,56,2
19441,Europe,44,2
15784,Pacific,45,2
26075,North America,44,2
20921,Europe,42,2
20829,Europe,51,2
26050,North America,56,2
13713,North America,47,2
17629,Europe,35,2
21040,Europe,44,2
25867,North America,66,2
23571,Pacific,73,2
15041,Pacific,35,2
12072,North America,68,2
15788,Pacific,47,2
26093,North America,52,2
14284,North America,38,2
25558,Pacific,33,2
25032,Pacific,53,2
26438,Pacific,40,2
28246,North America,51,2
15182,Pacific,51,2
12825,Europe,47,2
18334,Pacific,71,2
15521,North America,42,2
12579,Pacific,34,2
22908,Pacific,43,2
18906,Pacific,61,2
23583,North America,39,2
27339,Pacific,37,2
25821,Pacific,39,2
13521,Pacific,35,2
21614,North America,45,2
21180,Pacific,48,2
17099,Europe,40,2
11696,North America,43,2
19978,Pacific,42,2
26091,North America,51,2
27447,North America,44,2
17195,Europe,68,2
11739,North America,53,2
12213,Europe,44,2
16482,Pacific,62,2
20847,Europe,54,2
13515,Europe,70,2
18487,Pacific,56,2
20152,Pacific,32,2
26684,North America,47,2
22267,North America,47,2
21980,Pacific,51,2
14634,North America,51,2
22575,Pacific,32,2
24250,Pacific,65,2
15567,North America,53,2
18239,Pacific,38,2
12548,Europe,58,2
21618,North America,41,2
27362,Pacific,41,2
11954,North America,37,2
16678,North America,55,2
26293,North America,41,2
17827,Europe,33,2
17107,Europe,42,2
26440,Pacific,35,2
15554,North America,45,2
24252,Pacific,65,2
13993,North America,34,2
21034,Europe,43,2
29239,North America,49,2
20854,Europe,44,2
27299,Pacific,36,2
22860,Pacific,42,2
22401,Pacific,33,2
14007,Pacific,58,2
23546,Pacific,41,2
17812,Europe,47,2
20979,Europe,71,2
25252,Pacific,57,2
26327,North America,42,2
15145,Pacific,41,2
25989,North America,45,2
18731,Pacific,53,2
19771,Pacific,60,2
14930,Europe,44,2
20259,Pacific,44,2
19794,Pacific,49,2
21561,Pacific,40,2
20617,Pacific,35,2
22851,Pacific,39,2
13661,Europe,37,2
25905,North America,53,2
23409,Pacific,43,2
24305,Pacific,53,2
14255,North America,70,2
19459,Europe,46,2
14772,Europe,44,2
24273,Pacific,56,2
13202,North America,69,2
25946,Pacific,54,2
23663,Pacific,37,2
13418,North America,47,2
21939,North America,48,2
22929,Pacific,45,2
15873,North America,35,2
16675,Pacific,48,2
17999,Europe,49,2
24171,Pacific,33,2
12250,Pacific,36,2
14880,North America,60,2
15793,Pacific,42,2
11613,Europe,37,2
18260,Pacific,41,2
15520,North America,47,2
13908,North America,47,2
11663,North America,43,2
26165,Pacific,56,2
16318,Europe,35,2
25822,Pacific,34,2
20864,Europe,44,2
13847,Europe,37,2
20451,Pacific,55,2
16527,Pacific,34,2
22912,Pacific,37,2
15002,Europe,40,2
15588,Pacific,38,2
21138,North America,40,2
28672,North America,37,2
18627,Europe,35,2
14473,North America,46,2
11216,North America,62,2
11774,North America,40,2
14095,North America,36,2
17965,Europe,37,2
27199,North America,47,2
27469,Pacific,67,2
18209,Pacific,40,2
17890,Europe,52,2
15547,North America,51,2
26134,Pacific,34,2
14652,North America,52,2
18699,Pacific,39,2
15949,North America,43,2
19789,Pacific,57,2
15540,North America,45,2
15969,North America,41,2
17913,Pacific,37,2
26644,North America,49,2
16658,Pacific,58,2
12170,North America,46,2
16693,Pacific,47,2
22050,North America,45,2
25941,Pacific,61,2
26764,Pacific,52,2
25231,Pacific,53,2
21921,North America,51,2
13658,North America,72,2
11378,Europe,52,2
16623,Pacific,39,2
29111,North America,33,2
12206,North America,74,2
19947,Pacific,32,2
21259,Pacific,69,2
15289,North America,35,2
16163,Pacific,45,2
14776,Europe,39,2
17773,Europe,45,2
15079,Europe,43,2
18735,Pacific,48,2
20208,North America,54,2
28757,Europe,41,2
19387,Europe,39,2
12153,North America,56,2
15723,Pacific,33,2
12388,Europe,40,2
19452,Europe,45,2
15529,North America,49,2
19033,Europe,56,2
13938,North America,45,2
17511,Pacific,52,2
13452,North America,52,2
11335,Europe,40,2
15196,North America,41,2
21400,North America,33,2
25226,Pacific,47,2
22959,Pacific,46,2
19455,Europe,45,2
19049,Europe,66,2
25568,Pacific,35,2
13662,Europe,32,2
11825,North America,46,2
26540,North America,39,2
14861,Europe,36,2
24585,Pacific,37,2
15342,North America,62,2
17828,Europe,38,2
20225,Pacific,46,2
22950,Pacific,49,2
23649,Pacific,38,2
26600,North America,48,2
22903,North America,54,2
26375,Pacific,41,2
14036,North America,38,2
26579,North America,38,2
11837,North America,42,2
28250,North America,44,2
20228,Pacific,46,2
13840,Europe,39,2
16496,Pacific,53,2
14727,North America,41,2
21036,Europe,38,2
18496,Pacific,49,2
24002,Pacific,35,2
12589,Pacific,35,2
15769,North America,46,2
15790,Pacific,52,2
21813,North America,55,2
28678,North America,46,2
22004,Pacific,52,2
20418,Pacific,63,2
24778,North America,41,2
12256,Europe,46,2
11525,North America,57,2
21888,Pacific,39,2
17241,Pacific,34,2
20171,Europe,53,2
15152,Pacific,41,2
19943,Europe,65,2
29166,North America,53,2
24302,Pacific,56,2
21189,Pacific,49,2
11678,North America,44,2
24372,Pacific,47,2
12614,Europe,42,2
24166,Pacific,35,2
19099,Pacific,40,2
14379,North America,69,2
17752,Europe,54,2
27539,North America,44,2
24598,Pacific,33,2
15557,North America,52,2
14081,North America,33,2
15438,Pacific,66,2
18251,Pacific,40,2
12104,North America,58,2
28420,Europe,50,2
15576,Pacific,42,2
16197,Europe,35,2
19195,Europe,37,2
14149,Europe,41,2
29388,Europe,41,2
27492,Pacific,61,2
23868,North America,42,2
26245,North America,46,2
11339,Europe,51,2
21336,North America,59,2
15719,Pacific,36,2
23547,Pacific,59,2
26083,North America,51,2
21987,Pacific,47,2
25112,Pacific,44,2
17893,Europe,57,2
21994,Pacific,54,2
15534,North America,49,2
12231,Europe,58,2
17966,Europe,43,2
28067,North America,37,2
19829,North America,49,2
13286,North America,44,2
17256,Pacific,43,2
14960,Europe,41,2
21331,North America,59,2
13821,Europe,49,2
13524,Pacific,34,2
18021,Europe,36,2
13978,North America,44,2
26373,North America,40,2
17981,Europe,40,2
24503,Pacific,66,2
19296,Europe,44,2
15934,North America,57,2
25250,Pacific,56,2
25020,Pacific,63,2
16405,Europe,46,2
14800,Europe,48,2
26562,Pacific,60,2
19058,Europe,59,2
19518,Europe,38,2
12178,North America,58,2
21570,Pacific,42,2
16624,Pacific,35,2
14348,Pacific,70,2
18132,Europe,56,2
24904,Pacific,34,2
14440,North America,47,2
25944,Pacific,60,2
14558,North America,36,2
14498,North America,75,2
16103,North America,36,2
15280,North America,44,2
26188,Pacific,72,2
26575,North America,37,2
26433,Pacific,37,2
21404,Pacific,55,2
15398,North America,52,2
20164,Europe,69,2
26023,Pacific,44,2
19592,Pacific,44,2
22402,Pacific,32,2
28259,North America,44,2
14334,North America,32,2
15192,Pacific,53,2
15044,Pacific,35,2
23172,North America,37,2
12784,North America,57,2
13887,North America,37,2
25978,North America,87,2
19561,Pacific,42,2
16758,North America,39,2
15072,Europe,42,2
18692,Pacific,38,2
27636,North America,50,2
24462,Pacific,50,2
24484,Pacific,52,2
22939,Pacific,51,2
20246,Pacific,41,2
26281,North America,53,2
20468,North America,56,2
28083,North America,44,2
19968,Pacific,35,2
21958,Pacific,43,2
28154,North America,45,2
15553,North America,45,2
21389,Pacific,60,2
15565,North America,54,2
16164,Pacific,40,2
22178,Pacific,59,2
29011,North America,63,2
23436,Pacific,39,2
21540,Europe,63,2
12279,Europe,42,2
15380,North America,50,2
12464,Europe,45,2
14789,Europe,46,2
11743,North America,44,2
26283,North America,35,2
16552,Europe,53,2
21020,Europe,48,2
15042,Pacific,36,2
11873,North America,46,2
20830,Europe,52,2
25048,North America,40,2
26667,Pacific,43,2
24247,Pacific,65,2
13024,Pacific,66,2
21620,North America,32,2
15363,North America,48,2
16345,Pacific,59,2
21741,North America,45,2
15643,Pacific,35,2
16495,Pacific,58,2
13728,North America,57,2
15184,Pacific,55,2
27104,North America,42,2
20820,Pacific,33,2
20214,Pacific,44,2
13911,North America,47,2
16317,Europe,35,2
26342,North America,38,2
26746,Pacific,46,2
25718,Pacific,35,2
13724,North America,59,2
21211,Pacific,48,2
15902,North America,63,2
16493,Pacific,59,2
24613,Pacific,42,2
24284,North America,37,2
16526,Pacific,34,2
20831,Europe,46,2
16522,Pacific,33,2
15737,North America,72,2
14965,Europe,43,2
13746,North America,56,2
16946,Europe,74,2
20626,Pacific,36,2
12016,North America,37,2
24920,Pacific,37,2
28255,North America,45,2
11307,North America,52,2
13429,North America,49,2
14957,Europe,44,2
26429,Pacific,36,2
13718,North America,59,2
17912,Pacific,36,2
13726,North America,58,2
23664,Pacific,36,2
16409,Europe,42,2
20584,Europe,62,2
17795,Europe,46,2
29242,North America,50,2
26796,Pacific,72,2
15195,North America,46,2
24887,Pacific,32,2
14130,Pacific,34,2
27499,Pacific,57,2
26661,Pacific,45,2
23116,Pacific,58,2
16928,Pacific,55,2
26548,Pacific,65,2
24482,Pacific,49,2
19652,Pacific,70,2
13156,Pacific,67,2
18634,Europe,35,2
12947,North America,49,2
21966,Pacific,46,2
28770,North America,46,2
20211,Pacific,44,2
29390,Europe,46,2
13890,North America,41,2
16663,Pacific,55,2
24179,Pacific,36,2
19787,Pacific,56,2
14824,Europe,43,2
15035,Pacific,34,2
11296,North America,77,2
21103,Europe,49,2
24611,Pacific,36,2
21214,Pacific,49,2
16744,Pacific,70,2
18250,Pacific,45,2
22901,North America,49,2
21951,Pacific,36,2
21148,North America,46,2
12499,Europe,34,2
17247,Pacific,41,2
24270,Pacific,62,2
26920,Pacific,34,2
25707,Pacific,34,2
26297,North America,34,2
15419,North America,39,2
15455,Europe,73,2
25712,Pacific,33,2
15033,Pacific,36,2
16432,Europe,43,2
19784,Pacific,57,2
14756,North America,55,2
13383,North America,57,2
15771,North America,55,2
13304,North America,57,2
16267,Europe,46,2
21622,North America,43,2
14337,North America,35,2
15187,North America,39,2
22578,Pacific,35,2
24602,Pacific,39,2
17312,Pacific,47,2
24597,Pacific,38,2
14134,Pacific,35,2
19496,Europe,34,2
24909,Pacific,40,2
12501,Europe,33,2
20576,Europe,58,2
14741,North America,58,2
26016,North America,54,2
11780,North America,41,2
23102,Pacific,60,2
18176,Europe,62,2
12437,North America,46,2
12207,North America,72,2
